motchange1d,colchange1d,motchange2d,colchange2d
-0.811079047620296,-0.221318449825048,2.25664395997019,0.678223229718931
3.00657605402397,1.48289314363942,0.500333027180397,0.604351335854241
0.246062557467005,-0.792833762807828,1.30591124657429,0.540727865346002
-2.11081441378955,-0.78708006170663,-1.07767051819599,-0.526318403807553
-1.31043240969831,-0.474588967182419,-0.533707679672675,1.76443705323971
1.19588723372329,-0.429644514552572,0.139846983958374,0.341522511885022
1.14858524094928,0.219146510642586,0.324849317245411,-0.0681526645961584
-0.627726091128407,-0.662454530032295,-0.197270594198595,-1.63846560680505
0.792138211880669,-0.386504163909139,1.06222994151441,0.689348810098388
1.0573360378092,-0.231678461712418,1.75179329785434,0.53983022453207
-0.562628283193617,0.235095976654327,0.76256687939167,0.792355956904816
0.381874016401443,0.612905428716631,-0.358168991226138,-0.0684511434625496
1.36772547255863,1.87254606593739,-1.23606991767883,0.769461238926107
0.228816896394798,-1.74966967467106,-0.423086016580011,0.623508940704844
0.0670412135395137,0.506010707919345,-0.487175989105846,-0.376693701766657
0.065417119725184,0.399785281920975,0.958226419307969,1.80294609972925
0.609412219601147,0.841915328168508,0.773232543107235,-0.0928944222854845
0.360153662887487,-0.580927197906104,0.184168328389977,0.126392302865332
-2.19623529549801,-0.711130135438659,0.492701024720163,0.782977736131711
1.3971200133815,0.162629585035823,1.92380872097882,1.09142074259845
-0.590243672556949,-2.09046214638334,0.874655804625063,0.934358989650553
-1.67793789054408,-0.288423055049145,0.851971032041492,0.627278430443821
-2.11481639291301,-0.478335318578915,0.134598966236367,-0.269992186490333
-0.0476451570901907,-0.504535046264981,-0.896677945599411,-1.19450472340439
0.865717275576158,-0.056447716599161,1.79999378233245,-0.861877915534106
1.42551672548959,-3.08911421804717,0.635762444499767,-1.09801946264325
-1.97686016424136,0.377931092724656,-0.95354604224364,0.450350945420337
-0.320147880776362,-0.213408047841354,-0.703158395759987,0.0729954659825925
-0.367384018320026,-2.20862842870481,3.69724403005658,1.85798858241601
-1.60171187556151,-0.0231546820564704,1.02340786475124,0.367139090191234
0.287546635125623,-0.300092008303512,-1.11335064967473,0.278545522159248
0.845068141366496,1.18252854094361,0.182488205870896,-0.793105953570568
-1.24217184655594,0.130313991597204,2.22875690098965,2.19712415969733
-0.419516257264397,-0.136699820332455,0.162009271031076,-0.391677208470576
1.43165987278476,1.88565370350173,1.30284463998043,1.61383062059229
-0.0333010073412548,-1.2376124560833,-0.350086084595232,-0.174037835363186
0.218680280571183,0.352715448899703,0.146563470476505,0.978535185257594
-0.0694407807155089,-1.38541275624073,-0.0658643774010918,-0.504782055815061
-0.850177969896432,-2.78485854348224,1.54516048142404,1.03527931914185
2.17943104830655,2.11443737262126,-0.307607217720061,0.496501042422923
1.77450453151356,-0.385731632059271,-1.00493424859914,0.149226397896806
